seed,size,p,map_type,sg_id,algo,success,edges,suboptimality,runtime_ms,expanded,generated,peak_frontier,peak_closed,peak_rss_mb,free,start_y,start_x,end_y,end_x,is_corner
313202,31x31,0.1,sparse0.10,0,Dijkstra,1,84,1.0,0.4976,385.0,394.0,16.0,385.0,0.0,495,1,1,29,29,1
313202,31x31,0.1,sparse0.10,0,DFS,1,94,1.119047619047619,0.1782,145.0,180.0,38.0,145.0,0.0,495,1,1,29,29,1
313202,31x31,0.1,sparse0.10,0,JPS,0,0,,0.3603,5.0,,,5.0,0.0,495,1,1,29,29,1
313202,31x31,0.1,sparse0.10,1,A*,1,70,1.0,0.5061,328.0,337.0,18.0,328.0,0.0,495,25,3,11,11,0
313202,31x31,0.1,sparse0.10,1,Dijkstra,1,70,1.0,0.533,415.0,417.0,13.0,415.0,0.0,495,25,3,11,11,0
313202,31x31,0.1,sparse0.10,1,DFS,1,110,1.5714285714285714,0.3692,301.0,341.0,42.0,301.0,0.0,495,25,3,11,11,0
313202,31x31,0.1,sparse0.10,1,JPS,0,0,,0.8608,164.0,,,164.0,0.0,495,25,3,11,11,0
313202,31x31,0.1,sparse0.10,2,A*,1,79,1.0,0.3342,218.0,229.0,12.0,218.0,0.0,495,7,4,25,7,0
313202,31x31,0.1,sparse0.10,2,Dijkstra,1,79,1.0,0.5117,400.0,409.0,16.0,400.0,0.0,495,7,4,25,7,0
313202,31x31,0.1,sparse0.10,2,DFS,1,121,1.5316455696202531,0.4,345.0,388.0,57.0,345.0,0.0,495,7,4,25,7,0
313202,31x31,0.1,sparse0.10,2,JPS,0,0,,0.1999,6.0,,,6.0,0.0,495,7,4,25,7,0
616100,61x61,0.0,dense,0,A*,1,412,1.0,1.639,1105.0,1113.0,13.0,1105.0,0.0,1799,1,1,59,59,1
616100,61x61,0.0,dense,0,Dijkstra,1,412,1.0,1.9003,1535.0,1541.0,14.0,1535.0,0.0,1799,1,1,59,59,1
616100,61x61,0.0,dense,0,DFS,1,412,1.0,0.9536,727.0,855.0,130.0,727.0,0.0,1799,1,1,59,59,1
616100,61x61,0.0,dense,0,JPS,0,0,,2.5297,217.0,,,217.0,0.0,1799,1,1,59,59,1
616100,61x61,0.0,dense,1,A*,1,255,1.0,1.8815,1231.0,1241.0,18.0,1231.0,0.0,1799,3,47,46,21,0
616100,61x61,0.0,dense,1,Dijkstra,1,255,1.0,1.802,1357.0,1363.0,11.0,1357.0,0.0,1799,3,47,46,21,0
616100,61x61,0.0,dense,1,DFS,1,255,1.0,1.2977,1138.0,1210.0,89.0,1138.0,0.0,1799,3,47,46,21,0
616100,61x61,0.0,dense,1,JPS,0,0,,2.9253,77.0,,,77.0,0.0,1799,3,47,46,21,0
616100,61x61,0.0,dense,2,A*,1,25,1.0,0.0849,45.0,51.0,10.0,45.0,0.0,1799,34,1,51,1,0
616100,61x61,0.0,dense,2,Dijkstra,1,25,1.0,0.1941,131.0,138.0,9.0,131.0,0.0,1799,34,1,51,1,0
616100,61x61,0.0,dense,2,DFS,1,25,1.0,0.4964,440.0,445.0,39.0,440.0,0.0,1799,34,1,51,1,0
616100,61x61,0.0,dense,2,JPS,0,0,,1.7789,284.0,,,284.0,0.0,1799,34,1,51,1,0
616101,61x61,0.0,dense,0,A*,1,352,1.0,1.2516,855.0,863.0,14.0,855.0,0.0,1799,1,1,59,59,1
