seed,size,p,map_type,sg_id,algo,success,edges,suboptimality,runtime_ms,expanded,generated,peak_frontier,peak_closed,peak_rss_mb,free,start_y,start_x,end_y,end_x,is_corner
616150,61x61,0.05,sparse0.05,2,Dijkstra,1,144,1.0,3.3306,1421.0,1444.0,29.0,1421.0,0.0,1899,17,55,39,37,0
616150,61x61,0.05,sparse0.05,2,DFS,1,224,1.5555555555555556,2.3884,1113.0,1174.0,78.0,1113.0,0.0,1899,17,55,39,37,0
616150,61x61,0.05,sparse0.05,2,JPS,1,144,1.0,4.7769,400.0,400.0,400.0,400.0,0.0,1899,17,55,39,37,0
616151,61x61,0.05,sparse0.05,0,A*,1,190,1.0,1.8446,773.0,789.0,20.0,773.0,0.0,1883,1,1,59,59,1
616151,61x61,0.05,sparse0.05,0,Dijkstra,1,190,1.0,3.4144,1722.0,1732.0,31.0,1722.0,0.0,1883,1,1,59,59,1
616151,61x61,0.05,sparse0.05,0,DFS,1,390,2.0526315789473686,2.4485,1209.0,1322.0,144.0,1209.0,0.0,1883,1,1,59,59,1
616151,61x61,0.05,sparse0.05,0,JPS,1,190,1.0,4.4905,368.0,368.0,368.0,368.0,0.0,1883,1,1,59,59,1
616151,61x61,0.05,sparse0.05,1,A*,1,88,1.0,1.3638,556.0,574.0,23.0,556.0,0.0,1883,5,52,56,49,0
616151,61x61,0.05,sparse0.05,1,Dijkstra,1,88,1.0,2.9909,1368.0,1397.0,30.0,1368.0,0.0,1883,5,52,56,49,0
616151,61x61,0.05,sparse0.05,1,DFS,1,152,1.7272727272727273,3.8645,1674.0,1722.0,128.0,1674.0,0.0,1883,5,52,56,49,0
616151,61x61,0.05,sparse0.05,1,JPS,1,88,1.0,3.4392,320.0,320.0,320.0,320.0,0.0,1883,5,52,56,49,0
616151,61x61,0.05,sparse0.05,2,A*,1,14,1.0,0.0781,23.0,28.0,6.0,23.0,0.0,1883,43,57,51,55,0
616151,61x61,0.05,sparse0.05,2,Dijkstra,1,14,1.0,0.1621,60.0,65.0,8.0,60.0,0.0,1883,43,57,51,55,0
616151,61x61,0.05,sparse0.05,2,DFS,1,14,1.0,0.0503,19.0,24.0,7.0,19.0,0.0,1883,43,57,51,55,0
616151,61x61,0.05,sparse0.05,2,JPS,1,14,1.0,0.1279,9.0,9.0,9.0,9.0,0.0,1883,43,57,51,55,0
616152,61x61,0.05,sparse0.05,0,A*,1,176,1.0,1.4952,600.0,622.0,24.0,600.0,0.004096,1874,1,1,59,59,1
616152,61x61,0.05,sparse0.05,0,Dijkstra,1,176,1.0,2.5057,1203.0,1213.0,25.0,1203.0,0.0,1874,1,1,59,59,1
616152,61x61,0.05,sparse0.05,0,DFS,1,304,1.7272727272727273,1.4331,670.0,774.0,106.0,670.0,0.0,1874,1,1,59,59,1
616152,61x61,0.05,sparse0.05,0,JPS,1,176,1.0,3.6297,340.0,340.0,340.0,340.0,0.0,1874,1,1,59,59,1
616152,61x61,0.05,sparse0.05,1,A*,1,119,1.0,2.6353,1028.0,1046.0,34.0,1028.0,0.0,1874,20,27,57,13,0
616152,61x61,0.05,sparse0.05,1,Dijkstra,1,119,1.0,2.9735,1372.0,1384.0,26.0,1372.0,0.0,1874,20,27,57,13,0
616152,61x61,0.05,sparse0.05,1,DFS,1,177,1.4873949579831933,0.4772,231.0,296.0,67.0,231.0,0.0,1874,20,27,57,13,0
616152,61x61,0.05,sparse0.05,1,JPS,1,119,1.0,4.1509,265.0,265.0,265.0,265.0,0.0,1874,20,27,57,13,0
616152,61x61,0.05,sparse0.05,2,A*,1,153,1.0,2.603,1164.0,1186.0,50.0,1164.0,0.0,1874,55,17,4,27,0
